Date,state
1998-11-06 00:00:00,dow-4  :  HH-3  :  HL-7  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-3  :  iHT-69  :  HT-69  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-17  :  sma50-consec-17  :  sma200-consec-7,
1998-11-09 00:00:00,LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-4  :  iLT-1  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-8  :  sma20-consec-18  :  sma50-consec-18  :  sma200-consec-8,
1998-11-10 00:00:00,dow-1  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-2  :  cc-dir-consec-2  :  co-dir-consec-4  :  oc-dir-consec-1  :  gap-filled-5  :  iLT-2  :  LT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-9  :  sma20-consec-19  :  sma50-consec-19  :  sma200-consec-9,
1998-11-11 00:00:00,dow-2  :  OB-1  :  HH-1  :  LL-3  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-6  :  iLT-3  :  iHT-1  :  LT-4  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-10  :  sma20-consec-20  :  sma50-consec-20  :  sma200-consec-10,
1998-11-12 00:00:00,dow-3  :  LH-1  :  LL-4  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-4  :  co-dir-consec-2  :  oc-dir-consec-2  :  gap-filled-7  :  iLT-4  :  LT-6  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-21  :  sma50-consec-21  :  sma200-consec-11,
1998-11-13 00:00:00,dow-4  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-8  :  iHT-1  :  HT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-22  :  sma50-consec-22  :  sma200-consec-12,
1998-11-16 00:00:00,HH-2  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-4  :  oc-dir-consec-1  :  gap-filled-9  :  iHT-5  :  HT-5  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-23  :  sma50-consec-23  :  sma200-consec-13,
1998-11-17 00:00:00,dow-1  :  HH-3  :  HL-3  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-10  :  iHT-81  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-24  :  sma50-consec-24  :  sma200-consec-14,
1998-11-18 00:00:00,dow-2  :  IB-1  :  HL-4  :  LH-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-11  :  HT-80  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-25  :  sma50-consec-25  :  sma200-consec-15,
1998-11-19 00:00:00,dow-3  :  HH-1  :  HL-5  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-3  :  gap-filled-12  :  iHT-83  :  HT-84  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-26  :  sma50-consec-26  :  sma200-consec-16,
1998-11-20 00:00:00,dow-4  :  HH-2  :  HL-6  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-3  :  oc-dir-consec-4  :  gap-filled-1  :  iHT-85  :  HT-87  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-27  :  sma50-consec-27  :  sma200-consec-17,
1998-11-23 00:00:00,HH-3  :  HL-7  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-4  :  co-dir-consec-4  :  oc-dir-consec-5  :  gap-filled-1  :  iHT-1470  :  HT-1470  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-28  :  sma50-consec-28  :  sma200-consec-18,
1998-11-24 00:00:00,dow-1  :  HH-4  :  HL-8  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-1471  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-8  :  sma20-consec-29  :  sma50-consec-29  :  sma200-consec-19,
1998-11-25 00:00:00,dow-2  :  LH-1  :  LL-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-3  :  iLT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-9  :  sma20-consec-30  :  sma50-consec-30  :  sma200-consec-20,
1998-11-27 00:00:00,dow-4  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-1473  :  HT-1473  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-10  :  sma20-consec-31  :  sma50-consec-31  :  sma200-consec-21,
1998-11-30 00:00:00,LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-4  :  LT-5  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-32  :  sma50-consec-32  :  sma200-consec-22,
1998-12-01 00:00:00,dow-1  :  LH-2  :  LL-2  :  cc-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-6  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-33  :  sma50-consec-33  :  sma200-consec-23,
1998-12-02 00:00:00,dow-2  :  IB-1  :  HL-1  :  LH-3  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  LT-1  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-34  :  sma50-consec-34  :  sma200-consec-24,
1998-12-03 00:00:00,dow-3  :  OB-1  :  HH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-3  :  iLT-8  :  iHT-2  :  LT-9  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-1  :  sma50-consec-35  :  sma200-consec-25,
1998-12-04 00:00:00,dow-4  :  HH-2  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-3  :  HT-4  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-36  :  sma200-consec-26,
1998-12-07 00:00:00,HH-3  :  HL-2  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  iHT-5  :  HT-5  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-37  :  sma200-consec-27,
1998-12-08 00:00:00,dow-1  :  OB-1  :  HH-4  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-3  :  iLT-1  :  iHT-1480  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-38  :  sma200-consec-28,
1998-12-09 00:00:00,dow-2  :  IB-1  :  HL-1  :  LH-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-4  :  HT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-39  :  sma200-consec-29,
1998-12-10 00:00:00,dow-3  :  LH-2  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-3  :  gap-filled-5  :  iLT-3  :  LT-4  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-5  :  sma50-consec-40  :  sma200-consec-30,
1998-12-11 00:00:00,dow-4  :  LH-3  :  LL-2  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-6  :  iLT-5  :  HT-1  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-6  :  sma50-consec-41  :  sma200-consec-31,
1998-12-14 00:00:00,LH-4  :  LL-3  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-16  :  LT-19  :  L10-1  :  iL10-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-1  :  sma50-consec-42  :  sma200-consec-32,
1998-12-15 00:00:00,dow-1  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-1  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-2  :  sma50-consec-43  :  sma200-consec-33,
1998-12-16 00:00:00,dow-2  :  HH-2  :  HL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-2  :  LT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-3  :  sma50-consec-44  :  sma200-consec-34,
1998-12-17 00:00:00,dow-3  :  HH-3  :  HL-3  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-4  :  HT-5  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-45  :  sma200-consec-35,
1998-12-18 00:00:00,dow-4  :  HH-4  :  HL-4  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-2  :  iHT-7  :  HT-6  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-46  :  sma200-consec-36,
1998-12-21 00:00:00,HH-5  :  HL-5  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-1  :  iHT-1489  :  HT-1489  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-47  :  sma200-consec-37,
1998-12-22 00:00:00,dow-1  :  IB-1  :  HL-6  :  LH-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-4  :  co-dir-consec-2  :  oc-dir-consec-4  :  gap-filled-2  :  HT-1490  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-48  :  sma200-consec-38,
1998-12-23 00:00:00,dow-2  :  HH-1  :  HL-7  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-5  :  co-dir-consec-3  :  oc-dir-consec-5  :  gap-filled-1  :  iHT-1491  :  HT-1491  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-5  :  sma50-consec-49  :  sma200-consec-39,
1998-12-24 00:00:00,dow-3  :  HH-2  :  HL-8  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-1492  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-6  :  sma50-consec-50  :  sma200-consec-40,
1998-12-28 00:00:00,OB-1  :  HH-3  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-3  :  iLT-1  :  iHT-1493  :  LT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-7  :  sma50-consec-51  :  sma200-consec-41,
1998-12-29 00:00:00,dow-1  :  HH-4  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-4  :  iHT-1494  :  HT-1494  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-8  :  sma20-consec-8  :  sma50-consec-52  :  sma200-consec-42,
1998-12-30 00:00:00,dow-2  :  HH-5  :  HL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-5  :  iHT-1495  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-9  :  sma20-consec-9  :  sma50-consec-53  :  sma200-consec-43,
1998-12-31 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-10  :  sma20-consec-10  :  sma50-consec-54  :  sma200-consec-44,
1999-01-04 00:00:00,OB-1  :  HH-1  :  LL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-5  :  iHT-1497  :  LT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-11  :  sma20-consec-11  :  sma50-consec-55  :  sma200-consec-45,
1999-01-05 00:00:00,dow-1  :  IB-1  :  HL-1  :  LH-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-3  :  HT-1498  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-12  :  sma20-consec-12  :  sma50-consec-56  :  sma200-consec-46,
1999-01-06 00:00:00,dow-2  :  HH-1  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-1499  :  HT-1499  :  H10-1  :  H20-1  :  H50-1  :  iH10-1  :  iH20-1  :  iH50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-13  :  sma20-consec-13  :  sma50-consec-57  :  sma200-consec-47,
1999-01-07 00:00:00,dow-3  :  IB-1  :  HL-3  :  LH-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-3  :  gap-filled-1  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-14  :  sma20-consec-14  :  sma50-consec-58  :  sma200-consec-48,
1999-01-08 00:00:00,dow-4  :  HH-1  :  HL-4  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-1501  :  HT-1501  :  H10-1  :  H20-1  :  H50-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-15  :  sma20-consec-15  :  sma50-consec-59  :  sma200-consec-49,
1999-01-11 00:00:00,LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-1  :  iLT-3  :  LT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-16  :  sma20-consec-16  :  sma50-consec-60  :  sma200-consec-50,
1999-01-12 00:00:00,dow-1  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-3  :  gap-filled-1  :  iLT-4  :  LT-5  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-17  :  sma50-consec-61  :  sma200-consec-51,
1999-01-13 00:00:00,dow-2  :  LH-3  :  LL-3  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-13  :  LT-6  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-18  :  sma50-consec-62  :  sma200-consec-52,
1999-01-14 00:00:00,dow-3  :  IB-1  :  HL-1  :  LH-4  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-4  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-3  :  LT-14  :  L10-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-1  :  sma50-consec-63  :  sma200-consec-53,
1999-01-15 00:00:00,dow-4  :  HH-1  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-1  :  HT-3  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-1  :  sma50-consec-64  :  sma200-consec-54,
1999-01-19 00:00:00,dow-1  :  HH-2  :  HL-3  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-2  :  iHT-3  :  HT-4  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-2  :  sma50-consec-65  :  sma200-consec-55,
1999-01-20 00:00:00,dow-2  :  HH-3  :  HL-4  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-3  :  co-dir-consec-4  :  oc-dir-consec-1  :  gap-filled-3  :  iHT-6  :  HT-5  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-3  :  sma50-consec-66  :  sma200-consec-56,
1999-01-21 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-1  :  iLT-2  :  LT-3  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-67  :  sma200-consec-57,
1999-01-22 00:00:00,dow-4  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-2  :  iLT-4  :  LT-4  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-68  :  sma200-consec-58,
1999-01-25 00:00:00,HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-3  :  iHT-1  :  HT-2  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-69  :  sma200-consec-59,
1999-01-26 00:00:00,dow-1  :  HH-2  :  HL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-2  :  oc-dir-consec-3  :  gap-filled-4  :  iHT-3  :  HT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-70  :  sma200-consec-60,
1999-01-27 00:00:00,dow-2  :  HH-3  :  HL-3  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-1  :  gap-filled-5  :  iHT-4  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-2  :  sma50-consec-71  :  sma200-consec-61,
1999-01-28 00:00:00,dow-3  :  HH-4  :  HL-4  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-4  :  oc-dir-consec-1  :  gap-filled-1  :  iHT-5  :  HT-12  :  H10-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-3  :  sma50-consec-72  :  sma200-consec-62,
1999-01-29 00:00:00,dow-4  :  HH-5  :  HL-5  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-5  :  oc-dir-consec-2  :  gap-filled-2  :  iHT-13  :  HT-13  :  H10-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-4  :  sma20-consec-4  :  sma50-consec-73  :  sma200-consec-63,
1999-02-01 00:00:00,HH-6  :  HL-6  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-6  :  oc-dir-consec-1  :  gap-filled-3  :  iHT-1516  :  LT-1  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-5  :  sma50-consec-74  :  sma200-consec-64,
1999-02-02 00:00:00,dow-1  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-7  :  oc-dir-consec-2  :  gap-filled-4  :  iLT-3  :  LT-3  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-6  :  sma20-consec-6  :  sma50-consec-75  :  sma200-consec-65,
1999-02-03 00:00:00,dow-2  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-2  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-5  :  iHT-1  :  HT-2  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-7  :  sma20-consec-7  :  sma50-consec-76  :  sma200-consec-66,
1999-02-04 00:00:00,dow-3  :  LH-1  :  LL-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-1  :  gap-filled-6  :  iLT-1  :  LT-5  :  sma10-2  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-8  :  sma50-consec-77  :  sma200-consec-67,
1999-02-05 00:00:00,dow-4  :  LH-2  :  LL-2  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-2  :  co-dir-consec-1  :  oc-dir-consec-2  :  gap-filled-7  :  iLT-8  :  LT-8  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-2  :  sma20-consec-1  :  sma50-consec-78  :  sma200-consec-68,
1999-02-08 00:00:00,IB-1  :  HL-1  :  LH-3  :  cc-dir-1  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-2  :  oc-dir-consec-3  :  gap-filled-8  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-3  :  sma20-consec-2  :  sma50-consec-79  :  sma200-consec-69,
1999-02-09 00:00:00,dow-1  :  LH-4  :  LL-1  :  cc-dir-2  :  co-dir-1  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-3  :  oc-dir-consec-4  :  gap-filled-9  :  iLT-16  :  LT-16  :  L10-1  :  iL10-1  :  sma10-2  :  sma20-2  :  sma50-2  :  sma200-1  :  sma10-consec-4  :  sma20-consec-3  :  sma50-consec-1  :  sma200-consec-70,
1999-02-10 00:00:00,dow-2  :  LH-5  :  LL-2  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-1  :  co-dir-consec-4  :  oc-dir-consec-1  :  gap-filled-10  :  iLT-17  :  HT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-5  :  sma20-consec-4  :  sma50-consec-1  :  sma200-consec-71,
1999-02-11 00:00:00,dow-3  :  HH-1  :  HL-1  :  cc-dir-1  :  co-dir-1  :  oc-dir-1  :  cc-dir-consec-2  :  co-dir-consec-5  :  oc-dir-consec-2  :  gap-filled-1  :  iHT-4  :  HT-4  :  sma10-1  :  sma20-1  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-2  :  sma200-consec-72,
1999-02-12 00:00:00,dow-4  :  IB-1  :  HL-2  :  LH-1  :  cc-dir-2  :  co-dir-2  :  oc-dir-2  :  cc-dir-consec-1  :  co-dir-consec-1  :  oc-dir-consec-1  :  gap-filled-2  :  LT-1  :  sma10-2  :  sma20-2  :  sma50-1  :  sma200-1  :  sma10-consec-1  :  sma20-consec-1  :  sma50-consec-3  :  sma200-consec-73,
